u,v,Dij
43,784,0.04484099748341341
43,788,0.04179728317659352
43,821,0.0431960049937578
43,827,0.04835164835164835
43,848,0.03917821309125657
43,871,0.051526251526251524
43,944,0.044194756554307116
43,961,0.04310344827586207
43,975,0.04769038701622971
43,989,0.045965270684371805
43,990,0.04395604395604396
44,127,0.05714285714285714
44,155,0.06253652834599649
44,163,0.04915514592933948
44,168,0.04983164983164983
44,182,0.05096153846153846
44,224,0.05144230769230769
44,234,0.04839439167797377
44,300,0.06662770309760374
44,318,0.055904961565338925
44,334,0.0496156533892383
44,349,0.050072568940493466
44,403,0.050816696914700546
44,412,0.05957767722473605
44,425,0.05701754385964912
44,534,0.05878084179970972
44,542,0.04902867715078631
44,553,0.062409288824383166
44,564,0.044081632653061226
44,631,0.06531204644412192
44,718,0.0467687074829932
44,724,0.0545790934320074
44,773,0.07265306122448979
44,794,0.05061224489795919
44,800,0.055272108843537414
44,867,0.05230496453900709
44,905,0.052244897959183675
44,914,0.04653061224489796
44,954,0.06377551020408163
44,965,0.06207482993197279
44,974,0.05357142857142857
44,997,0.06547619047619048
45,68,0.05220883534136546
45,72,0.05364314400458979
45,90,0.06784260515603799
45,93,0.07622504537205081
45,103,0.06128364389233954
45,134,0.05333333333333334
45,274,0.05701754385964912
45,277,0.07474747474747474
45,325,0.06768905341089371
45,329,0.05573770491803279
45,336,0.06821480406386067
45,351,0.062409288824383166
45,362,0.05961426066627703
45,369,0.06284153005464481
45,459,0.06599326599326599
45,514,0.06262626262626263
45,577,0.05519480519480519
45,599,0.06666666666666667
45,626,0.06612244897959184
45,634,0.05878084179970972
45,709,0.07607843137254902
45,741,0.06821480406386067
45,777,0.0611764705882353
45,781,0.06612244897959184
45,782,0.07329462989840348
45,790,0.07183673469387755
45,827,0.06717687074829932
45,829,0.07428571428571429
45,841,0.07215686274509804
45,905,0.06285714285714286
45,935,0.058673469387755105
45,951,0.0636734693877551
45,971,0.08489795918367347
46,50,0.046476761619190406
46,58,0.05181787291879035
46,73,0.04581634634051641
46,77,0.04972667959795451
46,79,0.0440251572327044
46,90,0.05400948258091115
46,91,0.05238796549547654
46,101,0.0409158650589351
46,107,0.041142679708119856
46,117,0.0380952380952381
46,169,0.03740065451145395
46,175,0.05198537095088819
46,178,0.040167523320007614
46,187,0.04945201817695803
46,213,0.04604955586722768
46,218,0.04945201817695803
46,232,0.04768041237113402
46,239,0.03777777777777778
46,245,0.04150009518370455
46,248,0.05350140056022409
46,250,0.04715189873417722
46,268,0.04013377926421405
46,273,0.0326197757390418
46,285,0.04034729315628192
46,286,0.047332421340629274
46,315,0.0414481897627965
46,322,0.044444444444444446
46,323,0.042309490416082285
46,336,0.04891740176423416
46,358,0.045348293595137916
46,366,0.04180602006688963
46,383,0.04991394148020654
46,391,0.04589787722317843
46,397,0.04049416609471517
46,406,0.04205851619644723
46,407,0.04336468129571578
46,420,0.03752001830244795
46,429,0.04624431970061481
46,454,0.04158686730506156
46,459,0.04597701149425287
46,473,0.04519918283963228
46,500,0.05078855920876771
46,513,0.04733893557422969
46,530,0.04073436603557085
46,533,0.04432284541723666
46,562,0.04432284541723666
46,621,0.042134831460674156
46,632,0.0491847099705961
46,653,0.04179728317659352
46,678,0.04351851851851852
46,690,0.04290332059947106
46,694,0.04186046511627907
46,730,0.050140056022408966
46,803,0.04245709123757904
46,842,0.044620253164556964
46,844,0.050980392156862744
46,854,0.046296296296296294
46,858,0.047898912724067
46,861,0.0519219736087206
46,872,0.04202174551866
46,883,0.0473111960035263
46,925,0.04130808950086059
46,929,0.043784895680282106
46,954,0.04962707974756168
46,989,0.04506172839506173
46,997,0.04847937368262571
47,58,0.04482758620689655
47,59,0.04019607843137255
47,60,0.03611859838274933
47,67,0.04362676603011955
47,77,0.04061314791403287
47,82,0.03429242513211979
47,83,0.030530872636135794
47,86,0.04391891891891892
47,91,0.042587601078167114
47,102,0.044062733383121735
47,108,0.03713653603034134
47,118,0.03845462713387242
47,121,0.041201000834028355
47,130,0.04570166496772001
47,132,0.03123249299719888
47,137,0.03879386351613472
47,153,0.03928695050190377
47,164,0.038192827200745225
47,168,0.03463203463203463
47,179,0.034960193838698514
47,180,0.03561982013754188
47,185,0.04493918779633065
47,244,0.03807348181991243
47,250,0.0464424616792496
47,267,0.03502760327431944
47,290,0.037311894454751596
47,301,0.03917340521114106
47,305,0.035897435897435895
47,306,0.03595959595959596
47,316,0.03404255319148936
47,341,0.04118050789293068
47,361,0.039738195418419824
47,362,0.03762376237623762
47,387,0.04102233676975945
47,391,0.038435140700068635
47,400,0.03277674706246135
47,404,0.03969298245614035
47,416,0.03865979381443299
47,417,0.03957904369709449
47,439,0.038922785609088996
47,462,0.03574561403508772
47,466,0.036187670944666524
47,489,0.04278197208876687
47,494,0.04143337066069429
47,505,0.0438969764837626
47,511,0.03576437587657784
47,517,0.034013605442176874
47,519,0.040611562350692784
47,528,0.03471444568868981
47,550,0.04342105263157895
47,575,0.035355948399426664
47,578,0.047036082474226804
47,595,0.039733676975945015
47,603,0.03540903540903541
47,638,0.04020570359981299
47,643,0.03418803418803419
47,658,0.03684210526315789
47,671,0.03882783882783883
47,672,0.04604955586722768
47,700,0.032175689479060264
47,739,0.0358337314859054
47,765,0.04067321178120617
47,769,0.034432234432234435
47,770,0.03506311360448808
47,771,0.03482935951379149
47,780,0.041608228143992516
47,807,0.035705368289637954
47,816,0.03454587051018074
47,824,0.03837719298245614
47,844,0.0425531914893617
47,867,0.039417104634495936
47,931,0.040906965871902755
47,962,0.03559483994266603
47,973,0.033444816053511704
47,994,0.03810191678354371
48,66,0.05228070175438596
48,91,0.08116883116883117
48,126,0.07568027210884354
48,198,0.0647342995169082
48,213,0.07529411764705882
48,217,0.08362369337979095
48,222,0.07738095238095238
48,226,0.0797979797979798
48,288,0.06105457909343201
48,345,0.07665505226480836
48,354,0.07428571428571429
48,365,0.06707317073170732
48,388,0.07474747474747474
48,478,0.09615384615384616
48,491,0.06028368794326241
48,492,0.10256410256410256
48,553,0.07822410147991543
48,563,0.06666666666666667
48,567,0.06504065040650407
48,692,0.08246225319396051
48,696,0.09059233449477352
48,955,0.06882591093117409
49,50,0.05056890012642225
49,54,0.041561314791403285
49,71,0.04188300449982693
49,77,0.046534653465346534
49,94,0.0528555431131019
49,100,0.04517931998136935
49,102,0.05750350631136045
49,129,0.04693069306930693
49,130,0.04502419524510835
49,133,0.04361370716510903
49,137,0.04639175257731959
49,140,0.041615235408217245
49,150,0.04910891089108911
49,157,0.05640203154236835
49,167,0.04905335628227195
49,172,0.040378006872852236
49,186,0.047046244319700614
49,196,0.03702924468756575
49,213,0.04441327723235157
49,227,0.048700410396716826
49,228,0.04514533085961658
49,265,0.04586717630195891
49,271,0.04323936932632585
49,277,0.04873949579831933
49,281,0.048426812585499315
49,292,0.05116279069767442
49,297,0.04294631710362047
49,309,0.04968383017163505
49,316,0.04704532415375789
49,335,0.04544319600499376
49,339,0.0438969764837626
49,343,0.04519331243469175
49,354,0.048189762796504367
49,367,0.04362591431556949
49,370,0.04607046070460705
49,372,0.05134825014343087
49,389,0.0493730407523511
49,404,0.050940438871473356
49,406,0.0449438202247191
49,429,0.048153214774281805
49,441,0.04733893557422969
49,489,0.04908160192713038
49,506,0.043137254901960784
49,558,0.04525418748163385
49,587,0.04873949579831933
49,664,0.04546823246010238
49,701,0.047530864197530866
49,707,0.04223469660518578
49,741,0.0484866294446077
49,745,0.04417670682730924
49,749,0.047530864197530866
49,751,0.04490777866880513
49,761,0.05123456790123457
49,794,0.04936820452541875
49,798,0.0490506329113924
49,837,0.05154320987654321
49,863,0.04493670886075949
49,882,0.047784810126582276
49,906,0.04351851851851852
49,926,0.04908160192713038
49,931,0.05128205128205128
49,950,0.0455480458419042
49,971,0.05359831376091539
49,984,0.05480277024992472
50,55,0.052795031055900624
50,57,0.08685446009389672
50,59,0.06323396567299007
50,65,0.04422788605697151
50,71,0.05506549051055867
50,73,0.06596035543403965
50,86,0.07589781562384303
50,99,0.06801093643198906
50,115,0.06418219461697723
50,130,0.0669710806697108
50,134,0.053164556962025315
50,161,0.05898021308980213
50,169,0.0636523266022827
50,172,0.06735159817351598
50,190,0.0711864406779661
50,196,0.05945945945945946
50,236,0.06875
50,247,0.07086197778952935
50,249,0.06892230576441102
50,275,0.08240794856808883
50,345,0.06779661016949153
50,370,0.0632996632996633
50,377,0.06980433632998413
50,401,0.07578084997439836
50,402,0.09774436090225563
50,420,0.05223880597014925
50,555,0.07441016333938294
50,580,0.07683000604960677
50,595,0.07103825136612021
50,613,0.06954887218045112
50,649,0.08766233766233766
50,681,0.08311688311688312
50,693,0.06253652834599649
50,699,0.07077922077922078
50,752,0.05747126436781609
50,816,0.07142857142857142
50,964,0.07012987012987013
50,974,0.07138047138047138
51,60,0.07514124293785311
51,62,0.09294199860237597
51,83,0.05322128851540616
51,94,0.07706766917293233
51,101,0.046202531645569624
51,132,0.05217391304347826
51,140,0.0601404741000878
51,146,0.07012987012987013
51,160,0.05501165501165501
51,178,0.06386946386946386
51,298,0.0546448087431694
51,320,0.07918367346938776
51,404,0.08244897959183674
51,434,0.05795918367346939
51,459,0.08325624421831637
51,464,0.07862679955703211
51,542,0.08084163898117387
51,566,0.08080808080808081
51,753,0.07439024390243902
51,768,0.0782608695652174
51,823,0.08585858585858586
51,847,0.07716701902748414
51,908,0.0859465737514518
51,926,0.08668076109936575
51,931,0.09302325581395349
51,944,0.07781649245063879
52,79,0.062206572769953054
52,89,0.059673659673659674
52,110,0.05920745920745921
52,122,0.06189640035118525
52,126,0.07142857142857142
52,149,0.08245981830887492
52,155,0.07662337662337662
52,178,0.060764587525150904
52,196,0.0625
52,200,0.07792207792207792
52,224,0.052083333333333336
52,267,0.059562841530054644
52,276,0.07402031930333818
52,300,0.07142857142857142
52,304,0.07039187227866474
52,362,0.06516290726817042
52,410,0.07272727272727272
52,412,0.08078231292517007
52,424,0.07020408163265306
52,428,0.08235294117647059
52,448,0.0641025641025641
52,486,0.08853410740203194
52,501,0.0935374149659864
52,531,0.08244680851063829
52,553,0.08
52,581,0.08627450980392157
52,610,0.07755102040816327
52,880,0.0673758865248227
52,932,0.07908163265306123
52,939,0.08048103607770583
53,66,0.05307797537619699
53,67,0.06713286713286713
53,89,0.058469945355191254
53,95,0.07529411764705882
53,119,0.06604324956165984
53,122,0.052884615384615384
53,139,0.05263157894736842
53,156,0.06666666666666667
53,213,0.05454545454545454
53,225,0.08067375886524823
53,235,0.05200501253132832
53,278,0.057329462989840346
53,318,0.06196078431372549
53,357,0.0545790934320074
53,375,0.06560283687943262
53,482,0.05959183673469388
53,532,0.054901960784313725
53,559,0.053877551020408164
53,642,0.06753006475485661
53,653,0.05612244897959184
53,681,0.07729468599033816
53,686,0.05990338164251208
53,723,0.0467687074829932
53,753,0.07399577167019028
53,861,0.07575757575757576
53,870,0.05858585858585859
53,931,0.07171717171717172
53,963,0.05858585858585859
54,62,0.07373271889400922
54,70,0.05586741512964448
54,75,0.046984572230014024
54,81,0.052782558806655194
54,98,0.057511737089201875
54,107,0.049247606019151846
54,120,0.08907103825136611
54,160,0.05980861244019139
54,172,0.059154929577464786
54,175,0.07706766917293233
54,194,0.047619047619047616
54,199,0.05924920850293985
54,215,0.06531986531986532
54,217,0.07142857142857142
54,246,0.06453634085213032
54,257,0.050595238095238096
54,288,0.05446853516657853
54,338,0.07207792207792207
54,383,0.07547169811320754
54,401,0.06352087114337568
54,477,0.05805515239477504
54,530,0.06298701298701298
54,532,0.056107539450613676
54,573,0.05660377358490566
54,640,0.0707070707070707
54,727,0.06561085972850679
54,728,0.0593990216631726
54,757,0.05868118572292801
54,788,0.05957767722473605
54,805,0.07477288609364081
54,814,0.06334841628959276
54,839,0.0632996632996633
54,859,0.058001397624039136
54,881,0.06108597285067873
54,927,0.06289308176100629
55,57,0.0656140350877193
55,66,0.042002442002442006
55,76,0.055364314400458976
55,83,0.036899608328179755
55,91,0.06298904538341157
55,98,0.05263157894736842
55,144,0.04995004995004995
55,164,0.05123456790123457
55,221,0.05501165501165501
55,285,0.05576923076923077
55,310,0.07049180327868852
55,330,0.054987212276214836
55,332,0.06001984126984127
55,346,0.04251469923111714
55,358,0.05714285714285714
55,360,0.04513888888888889
55,385,0.05501165501165501
55,394,0.057539682539682536
55,407,0.05658381808566896
55,425,0.05913461538461538
55,426,0.04971751412429379
55,438,0.05480225988700565
55,481,0.055051421657592255
55,483,0.061952074810052604
55,498,0.049678550555230856
55,574,0.05536723163841808
55,640,0.06284153005464481
55,681,0.06599326599326599
55,722,0.05807622504537205
55,734,0.06896551724137931
55,737,0.05819209039548023
55,786,0.056107539450613676
55,869,0.05779220779220779
55,892,0.049606775559588624
55,893,0.06558441558441558
55,896,0.05519480519480519
55,923,0.06641604010025062
55,927,0.055051421657592255
55,958,0.055218855218855216
55,982,0.05974025974025974
56,72,0.07715260017050299
56,73,0.10324675324675325
56,75,0.06659056316590563
56,76,0.08397337429595494
56,147,0.10241545893719807
56,163,0.08687943262411348
56,198,0.09872241579558652
56,216,0.09856035437430787
56,233,0.08470588235294117
56,452,0.10960960960960961
56,468,0.09851551956815115
56,483,0.11051693404634581
56,490,0.11261261261261261
56,534,0.11740890688259109
56,579,0.10756302521008404
56,660,0.12878787878787878
56,959,0.1092436974789916
57,60,0.09764309764309764
57,69,0.05674044265593561
57,81,0.0642243328810493
57,84,0.06892655367231638
57,106,0.08069381598793364
57,110,0.08825248392752776
57,114,0.11205073995771671
57,151,0.08081632653061224
57,156,0.08527131782945736
57,161,0.06734006734006734
57,171,0.0898989898989899
57,185,0.10299003322259136
57,186,0.09408033826638477
57,236,0.09435707678075855
57,240,0.10545790934320073
57,324,0.06334841628959276
57,357,0.09175377468060394
57,408,0.09513742071881606
57,612,0.08658536585365853
57,878,0.09206349206349207
58,59,0.06308610400682012
58,62,0.08315863032844165
58,65,0.04358974358974359
58,68,0.06426906426906427
58,82,0.05737234652897304
58,89,0.0689484126984127
58,154,0.06662770309760374
58,175,0.1003921568627451
58,188,0.06502816180235535
58,192,0.06829573934837092
58,204,0.08245981830887492
58,209,0.06612021857923497
58,251,0.08418367346938775
58,318,0.0815686274509804
58,377,0.08313725490196078
58,396,0.06377551020408163
58,462,0.06775510204081632
58,547,0.0666049953746531
58,555,0.08758503401360544
58,659,0.08695652173913043
58,705,0.07265306122448979
58,732,0.10338164251207729
58,757,0.07397959183673469
58,809,0.09936575052854123
58,867,0.08888888888888889
58,888,0.07777777777777778
58,928,0.08888888888888889
58,983,0.09855072463768116
59,61,0.07539682539682539
59,65,0.041201000834028355
59,68,0.043745727956254275
59,86,0.06538461538461539
59,87,0.06306306306306306
59,89,0.05608322026232474
59,109,0.07474747474747474
59,119,0.07117255504352278
59,140,0.0554954954954955
59,157,0.07692307692307693
59,225,0.07102040816326531
59,233,0.053613053613053616
59,252,0.06060606060606061
59,260,0.05273937532002048
59,333,0.08246753246753247
59,363,0.0593990216631726
59,364,0.06286748077792854
59,397,0.05868118572292801
59,543,0.06612244897959184
59,580,0.07013574660633484
59,746,0.06462585034013606
59,755,0.07312925170068027
59,757,0.06334841628959276
59,831,0.0653061224489796
59,845,0.06666666666666667
59,871,0.09268707482993198
59,876,0.06294326241134751
59,887,0.06292517006802721
59,905,0.06547619047619048
59,910,0.070578231292517
59,970,0.05697278911564626
60,95,0.09024390243902439
60,147,0.06471631205673758
60,150,0.047519217330538085
